Date,Open,High,Low,Close,Adj Close,Volume
2015-11-25,192.14999389648438,192.30999755859375,191.6699981689453,191.9600067138672,165.1922607421875,758700
2015-11-27,192.0800018310547,192.3800048828125,191.5,192.14999389648438,165.35574340820312,894500
2015-11-30,192.4499969482422,192.47000122070312,191.24000549316406,191.3699951171875,164.6845245361328,1551000
2015-12-01,192.0500030517578,193.3000030517578,191.77999877929688,193.22000122070312,166.2765655517578,1812900
2015-12-02,193.17999267578125,193.4499969482422,190.9199981689453,191.17999267578125,164.52102661132812,1999600
2015-12-03,191.55999755859375,191.75,187.72999572753906,188.4600067138672,162.1803436279297,2724400
2015-12-04,188.99000549316406,192.52000427246094,188.83999633789062,192.16000366210938,165.3643798828125,2900700
2015-12-07,191.8800048828125,191.8800048828125,189.97999572753906,190.9499969482422,164.32310485839844,1752800
2015-12-08,189.25,190.72000122070312,188.6699981689453,189.72999572753906,163.2732391357422,1721700
2015-12-09,189.1199951171875,191.32000732421875,187.1999969482422,188.30999755859375,162.05126953125,4500300
2015-12-10,188.5,190.17999267578125,188.10000610351562,188.74000549316406,162.4213104248047,4083800
2015-12-11,186.44000244140625,187.14999389648438,184.75,184.97999572753906,159.185546875,3084400
2015-12-14,185.32000732421875,186.08999633789062,183.30999755859375,186.08999633789062,160.14083862304688,2722600
2015-12-15,187.75,188.9600067138672,187.52999877929688,188.02999877929688,161.81028747558594,3799300
2015-12-16,189.27999877929688,191.0800018310547,187.6999969482422,190.6699981689453,164.0821075439453,6361700
2015-12-17,191.13999938964844,191.16000366210938,187.82000732421875,187.88999938964844,161.68978881835938,3096000
2015-12-18,186.9499969482422,187.0800018310547,184.39999389648438,184.39999389648438,158.6864471435547,4531400
2015-12-21,184.74000549316406,185.07000732421875,183.47000122070312,184.92999267578125,160.09060668945312,2168400
2015-12-22,185.85000610351562,186.88999938964844,184.8000030517578,186.60000610351562,161.5363311767578,2423300
2015-12-23,187.75,188.94000244140625,187.57000732421875,188.83999633789062,163.4753875732422,2275500
2015-12-24,188.69000244140625,189.1699981689453,188.33999633789062,188.50999450683594,163.18971252441406,1170800
2015-12-28,187.85000610351562,188.17999267578125,187.0,188.10000610351562,162.83482360839844,2668300
2015-12-29,189.42999267578125,190.50999450683594,189.33999633789062,190.1999969482422,164.65274047851562,1757100
2015-12-30,189.97000122070312,189.99000549316406,188.6699981689453,188.8000030517578,163.4407958984375,2535800
2015-12-31,188.1199951171875,188.75999450683594,186.92999267578125,186.92999267578125,161.82196044921875,2395200
2016-01-04,183.77000427246094,184.32000732421875,182.0800018310547,184.30999755859375,159.55386352539062,4193500
2016-01-05,184.57000732421875,185.1199951171875,183.42999267578125,184.63999938964844,159.83956909179688,2882500
2016-01-06,181.92999267578125,183.3800048828125,181.19000244140625,182.3000030517578,157.81385803222656,2755100
2016-01-07,179.14999389648438,181.0,177.5,177.86000061035156,153.97027587890625,4952500
2016-01-08,178.97000122070312,179.52999877929688,175.64999389648438,175.97000122070312,152.33407592773438,7357300
2016-01-11,177.0399932861328,177.32000732421875,174.05999755859375,175.99000549316406,152.3513641357422,4493300
2016-01-12,177.75,178.36000061035156,175.25999450683594,177.4499969482422,153.61524963378906,2998800
2016-01-13,178.42999267578125,178.63999938964844,172.72000122070312,173.11000061035156,149.85821533203125,4125700
2016-01-14,173.7899932861328,177.17999267578125,172.05999755859375,175.9199981689453,152.29083251953125,5081400
2016-01-15,171.1999969482422,173.05999755859375,170.10000610351562,172.14999389648438,149.0271759033203,8087300
2016-01-19,174.1999969482422,174.2899932861328,170.72000122070312,172.33999633789062,149.19168090820312,5863300
2016-01-20,169.58999633789062,171.8800048828125,165.9600067138672,170.32000732421875,147.44300842285156,8577600
2016-01-21,170.7899932861328,173.13999938964844,169.3300018310547,171.14999389648438,148.16148376464844,3004600
2016-01-22,174.02999877929688,174.86000061035156,173.17999267578125,174.66000366210938,151.20004272460938,2611700
2016-01-25,174.10000610351562,174.3300018310547,171.8300018310547,172.07000732421875,148.9579315185547,2756400
2016-01-26,172.85000610351562,174.66000366210938,172.38999938964844,174.39999389648438,150.97496032714844,2263700
2016-01-27,173.88999938964844,175.6199951171875,171.5,172.4199981689453,149.26089477539062,3543000
2016-01-28,174.1300048828125,174.35000610351562,171.64999389648438,173.36000061035156,150.07467651367188,2616400
2016-01-29,174.33999633789062,177.75,174.0800018310547,177.75,153.87498474121094,4453100
2016-02-01,176.61000061035156,178.38999938964844,175.91000366210938,177.58999633789062,153.73648071289062,3923200
2016-02-02,175.86000061035156,176.08999633789062,173.8000030517578,174.3699951171875,150.948974609375,5101200
2016-02-03,175.47000122070312,175.80999755859375,171.57000732421875,175.38999938964844,151.83200073242188,3871000
2016-02-04,174.9499969482422,176.6999969482422,174.22999572753906,175.61000061035156,152.02243041992188,3562200
2016-02-05,175.0399932861328,175.19000244140625,171.64999389648438,172.30999755859375,149.16567993164062,2371900
2016-02-08,170.2899932861328,170.6199951171875,167.6199951171875,169.94000244140625,147.11402893066406,3402000
2016-02-09,168.17999267578125,171.3699951171875,167.97000122070312,169.99000549316406,147.15728759765625,2360700
2016-02-10,170.92999267578125,172.64999389648438,169.72000122070312,169.8800048828125,147.06207275390625,1953600
2016-02-11,167.25999450683594,168.72000122070312,166.0500030517578,167.6999969482422,145.17494201660156,3439200
2016-02-12,169.5399932861328,171.13999938964844,168.6999969482422,171.13999938964844,148.1528778076172,1800300
2016-02-16,173.1999969482422,174.00999450683594,172.0500030517578,174.00999450683594,150.6373291015625,2361000
2016-02-17,175.32000732421875,177.25,175.1199951171875,176.86000061035156,153.10455322265625,2265400
2016-02-18,177.1999969482422,177.22000122070312,175.8000030517578,176.11000061035156,152.45529174804688,1646000
2016-02-19,175.27999877929688,176.1999969482422,174.64999389648438,176.07000732421875,152.42066955566406,1136900
2016-02-22,177.77999877929688,178.75,177.7100067138672,178.58999633789062,154.60215759277344,2603100
2016-02-23,177.9199981689453,178.19000244140625,176.22000122070312,176.35000610351562,152.6630859375,2076000
2016-02-24,174.7899932861328,177.4499969482422,173.60000610351562,177.17999267578125,153.381591796875,2599800
2016-02-25,177.6999969482422,179.30999755859375,176.8300018310547,179.30999755859375,155.2254638671875,2546000
2016-02-26,180.1999969482422,180.36000061035156,178.74000549316406,178.97999572753906,154.93971252441406,2560800
2016-02-29,178.94000244140625,179.9499969482422,177.3800048828125,177.3800048828125,153.55470275878906,3128400
2016-03-01,178.83999633789062,181.75,178.3300018310547,181.75,157.33770751953125,3041400
2016-03-02,181.36000061035156,182.5399932861328,180.91000366210938,182.52000427246094,158.00428771972656,3839200
2016-03-03,182.27000427246094,183.22999572753906,181.6999969482422,183.19000244140625,158.5843048095703,3150400
2016-03-04,183.4499969482422,184.66000366210938,182.5500030517578,183.77999877929688,159.09503173828125,2821000
2016-03-07,182.85000610351562,184.38999938964844,182.75,183.97999572753906,159.2681884765625,3449900
2016-03-08,182.8300018310547,183.3300018310547,181.77999877929688,181.91000366210938,157.47625732421875,3385400
2016-03-09,182.85000610351562,183.22000122070312,182.00999450683594,182.91000366210938,158.34188842773438,1641600
2016-03-10,183.3800048828125,184.38999938964844,181.02999877929688,183.00999450683594,158.42845153808594,2090500
2016-03-11,184.57000732421875,186.00999450683594,184.4600067138672,185.97999572753906,160.99954223632812,2231000
2016-03-14,185.39999389648438,186.1999969482422,185.07000732421875,185.6999969482422,160.7572021484375,1412800
2016-03-15,184.6999969482422,185.4600067138672,184.4199981689453,185.4600067138672,160.54942321777344,1325300
2016-03-16,184.8800048828125,186.92999267578125,184.86000061035156,186.57000732421875,161.51034545898438,2700700
2016-03-17,186.4199981689453,188.24000549316406,186.0,187.75,162.53179931640625,1937300
2016-03-18,188.35000610351562,188.7899932861328,187.91000366210938,188.4499969482422,163.1377716064453,2623400
2016-03-21,187.17999267578125,187.94000244140625,186.91000366210938,187.72999572753906,163.38668823242188,1535400
2016-03-22,186.88999938964844,188.2100067138672,186.7100067138672,187.6300048828125,163.29969787597656,1521600
2016-03-23,187.17999267578125,187.36000061035156,186.17999267578125,186.42999267578125,162.25527954101562,1633300
2016-03-24,185.25,186.32000732421875,185.00999450683594,186.3000030517578,162.14218139648438,1874800
2016-03-28,186.75999450683594,186.94000244140625,185.9199981689453,186.42999267578125,162.25527954101562,1271200
2016-03-29,185.99000549316406,188.22000122070312,185.6300048828125,188.22000122070312,163.81317138671875,1604900
2016-03-30,189.1699981689453,189.72000122070312,188.5800018310547,189.00999450683594,164.5007781982422,1908400
2016-03-31,188.85000610351562,189.2899932861328,188.32000732421875,188.55999755859375,164.10906982421875,3007800
2016-04-01,187.39999389648438,189.9600067138672,187.10000610351562,189.77000427246094,165.1621856689453,2971800
2016-04-04,189.74000549316406,189.89999389648438,188.8300018310547,189.1699981689453,164.63998413085938,1259500
2016-04-05,187.74000549316406,188.2100067138672,187.0,187.25,162.96893310546875,1737500
2016-04-06,187.38999938964844,189.3800048828125,187.08999633789062,189.2899932861328,164.744384765625,1860800
2016-04-07,188.1699981689453,188.5,186.25999450683594,187.05999755859375,162.80360412597656,2635300
2016-04-08,188.30999755859375,188.77000427246094,186.99000549316406,187.57000732421875,163.2474365234375,2043800
2016-04-11,188.25999450683594,188.99000549316406,187.02999877929688,187.0800018310547,162.8209686279297,1355300
2016-04-12,187.2899932861328,189.17999267578125,186.8300018310547,188.89999389648438,164.405029296875,1590700
2016-04-13,189.8800048828125,190.85000610351562,189.7100067138672,190.7899932861328,166.0499267578125,1972900
2016-04-14,190.83999633789062,191.30999755859375,190.41000366210938,190.77000427246094,166.0325469970703,3214800
2016-04-15,190.8000030517578,190.85000610351562,190.22000122070312,190.55999755859375,165.8497772216797,2059700
2016-04-18,189.99000549316406,191.94000244140625,189.85000610351562,191.94000244140625,167.05081176757812,2345300
2016-04-19,192.36000061035156,192.77999877929688,191.63999938964844,192.52000427246094,167.55555725097656,1633300
2016-04-20,192.60000610351562,193.42999267578125,192.0500030517578,192.67999267578125,167.69479370117188,1636800
2016-04-21,192.6999969482422,192.82000732421875,191.3699951171875,191.61000061035156,166.7635955810547,1814700
2016-04-22,191.3000030517578,191.94000244140625,190.69000244140625,191.66000366210938,166.80709838867188,1863900
2016-04-25,191.07000732421875,191.36000061035156,190.35000610351562,191.35000610351562,166.5372772216797,2368000
2016-04-26,191.72000122070312,192.16000366210938,191.13999938964844,191.6300048828125,166.78103637695312,1715300
2016-04-27,191.2100067138672,192.44000244140625,190.8000030517578,192.02999877929688,167.1291046142578,1971700
2016-04-28,191.22000122070312,192.39999389648438,189.85000610351562,190.3000030517578,165.62347412109375,1578800
2016-04-29,189.6199951171875,189.97999572753906,188.0500030517578,189.22000122070312,164.6834716796875,2785500
2016-05-02,189.80999755859375,190.9499969482422,189.33999633789062,190.72999572753906,165.99769592285156,1638900
2016-05-03,189.44000244140625,189.66000366210938,188.27999877929688,189.10000610351562,164.57908630371094,2351900
2016-05-04,187.99000549316406,188.77999877929688,187.47000122070312,187.99000549316406,163.61300659179688,2079600
2016-05-05,188.57000732421875,188.89999389648438,187.57000732421875,187.97000122070312,163.59559631347656,1611600
2016-05-06,187.2100067138672,188.72000122070312,187.0,188.64999389648438,164.1873779296875,1551400
2016-05-09,188.5500030517578,189.27000427246094,188.36000061035156,188.85000610351562,164.3614959716797,1569000
2016-05-10,189.61000061035156,191.2100067138672,189.5399932861328,191.19000244140625,166.3980255126953,1021100
2016-05-11,190.7100067138672,191.07000732421875,189.38999938964844,189.39999389648438,164.8401641845703,2725500
2016-05-12,190.13999938964844,190.2899932861328,188.36000061035156,189.50999450683594,164.93588256835938,1783200
2016-05-13,189.10000610351562,189.7100067138672,187.4600067138672,187.75999450683594,163.41281127929688,1658700
2016-05-16,187.97999572753906,190.16000366210938,187.92999267578125,189.6300048828125,165.04037475585938,1075000
2016-05-17,189.35000610351562,189.64999389648438,187.3300018310547,187.9600067138672,163.58694458007812,3327100
2016-05-18,187.5,189.1999969482422,186.77999877929688,187.92999267578125,163.56077575683594,1942000
2016-05-19,187.14999389648438,187.58999633789062,185.97000122070312,187.32000732421875,163.02992248535156,1796000
2016-05-20,187.97000122070312,189.0500030517578,187.89999389648438,188.49000549316406,164.0482177734375,1588700
2016-05-23,188.47999572753906,188.77999877929688,188.02000427246094,188.24000549316406,163.83058166503906,1415400
2016-05-24,189.1300048828125,191.00999450683594,189.0800018310547,190.6300048828125,165.91065979003906,1985400
2016-05-25,191.3800048828125,192.4199981689453,191.36000061035156,191.92999267578125,167.0420379638672,2006700
2016-05-26,192.13999938964844,192.36000061035156,191.67999267578125,192.02000427246094,167.12037658691406,1225300
2016-05-27,192.19000244140625,192.8300018310547,192.16000366210938,192.77000427246094,167.77316284179688,988600
2016-05-31,193.16000366210938,193.27000427246094,191.8800048828125,192.5399932861328,167.57298278808594,2821900
2016-06-01,191.8800048828125,193.05999755859375,191.6300048828125,192.89999389648438,167.8863067626953,2375500
2016-06-02,192.4499969482422,193.47999572753906,191.9199981689453,193.47999572753906,168.39108276367188,1601700
2016-06-03,192.85000610351562,193.25999450683594,191.58999633789062,192.9199981689453,167.90371704101562,1897100
2016-06-06,193.2899932861328,194.24000549316406,193.1199951171875,193.85000610351562,168.71311950683594,1177600
2016-06-07,194.0500030517578,194.77999877929688,194.02000427246094,194.1999969482422,169.01773071289062,1551200
2016-06-08,194.33999633789062,194.9499969482422,194.2100067138672,194.83999633789062,169.57472229003906,1041100
2016-06-09,194.02000427246094,194.69000244140625,193.75,194.5399932861328,169.31365966796875,1521600
2016-06-10,193.07000732421875,193.42999267578125,192.1199951171875,192.6699981689453,167.68609619140625,1932900
2016-06-13,192.02999877929688,192.97000122070312,191.1199951171875,191.22000122070312,166.42417907714844,2318200
2016-06-14,190.8300018310547,191.4499969482422,189.8000030517578,190.8000030517578,166.05862426757812,2051200
2016-06-15,191.25999450683594,191.9600067138672,190.36000061035156,190.52000427246094,165.8148956298828,1590700
2016-06-16,189.60000610351562,191.3300018310547,188.57000732421875,191.13999938964844,166.3545379638672,2744400
2016-06-17,191.10000610351562,191.10000610351562,189.72999572753906,190.42999267578125,165.73655700683594,1701000
2016-06-20,192.55999755859375,193.25999450683594,191.55999755859375,191.64999389648438,166.79840087890625,1192800
2016-06-21,191.14999389648438,191.64999389648438,190.64999389648438,191.24000549316406,167.2733154296875,1826500
2016-06-22,191.4499969482422,192.2100067138672,190.77999877929688,190.9199981689453,166.9934844970703,2245900
2016-06-23,192.52000427246094,193.44000244140625,192.0,193.38999938964844,169.15390014648438,2582200
2016-06-24,187.0,189.82000732421875,186.0,186.33999633789062,162.98741149902344,10310500
2016-06-27,185.05999755859375,185.05999755859375,182.27000427246094,183.0500030517578,160.10975646972656,7717000
2016-06-28,184.8699951171875,186.44000244140625,184.52999877929688,186.42999267578125,163.06610107421875,4475900
2016-06-29,187.9499969482422,189.86000061035156,187.86000061035156,189.63999938964844,165.87388610839844,4147800
2016-06-30,190.1300048828125,192.24000549316406,189.52999877929688,192.1999969482422,168.11300659179688,3822200
2016-07-01,192.08999633789062,193.1199951171875,192.07000732421875,192.60000610351562,168.46292114257812,2170900
2016-07-05,191.72999572753906,191.82000732421875,190.57000732421875,191.25,167.2821044921875,2233000
2016-07-06,190.7100067138672,192.49000549316406,189.97000122070312,192.3800048828125,168.2704315185547,2197800
2016-07-07,192.55999755859375,193.25999450683594,191.44000244140625,192.25,168.15676879882812,1704900
2016-07-08,193.6300048828125,195.36000061035156,193.41000366210938,195.1699981689453,170.7108154296875,2048200
2016-07-11,195.6199951171875,196.41000366210938,195.41000366210938,195.85000610351562,171.30564880371094,3590400
2016-07-12,196.83999633789062,197.5399932861328,196.58999633789062,197.22999572753906,172.51268005371094,2356700
2016-07-13,197.69000244140625,197.69000244140625,196.69000244140625,197.16000366210938,172.45144653320312,2767300
2016-07-14,198.5800018310547,198.8000030517578,197.88999938964844,198.30999755859375,173.45729064941406,3691100
2016-07-15,198.92999267578125,198.92999267578125,197.55999755859375,198.00999450683594,173.19488525390625,2346500
2016-07-18,198.14999389648438,198.74000549316406,197.89999389648438,198.5800018310547,173.6934814453125,1155700
2016-07-19,198.1300048828125,198.38999938964844,197.8800048828125,198.36000061035156,173.50103759765625,1003200
2016-07-20,198.9199981689453,199.44000244140625,198.41000366210938,199.16000366210938,174.2008056640625,1096900
2016-07-21,199.07000732421875,199.32000732421875,197.97000122070312,198.41000366210938,173.54481506347656,4509800
2016-07-22,198.6199951171875,199.3800048828125,198.3000030517578,199.3300018310547,174.34950256347656,1678900
2016-07-25,199.10000610351562,199.1699981689453,198.1699981689453,198.85000610351562,173.9296875,1172600
2016-07-26,198.6999969482422,199.25,197.97000122070312,198.83999633789062,173.9208984375,1405300
2016-07-27,199.2899932861328,199.33999633789062,197.85000610351562,198.7100067138672,173.80718994140625,2120100
2016-07-28,198.49000549316406,199.2100067138672,197.97999572753906,198.92999267578125,173.9996337890625,937200
2016-07-29,198.6300048828125,199.60000610351562,198.32000732421875,199.27999877929688,174.3057861328125,1758600
2016-08-01,199.3300018310547,199.7100067138672,198.5800018310547,199.0500030517578,174.10459899902344,2111500
2016-08-02,198.7899932861328,198.94000244140625,196.8800048828125,197.80999755859375,173.0199432373047,4085800
2016-08-03,197.74000549316406,198.4199981689453,197.39999389648438,198.3800048828125,173.51853942871094,2057500
2016-08-04,198.5,198.89999389648438,198.0500030517578,198.57000732421875,173.68472290039062,1384700
2016-08-05,199.33999633789062,200.22000122070312,199.19000244140625,200.1699981689453,175.08424377441406,1818600
2016-08-08,200.41000366210938,200.50999450683594,199.7899932861328,200.07000732421875,174.9967803955078,1441900
2016-08-09,200.19000244140625,200.72999572753906,199.86000061035156,200.1999969482422,175.11045837402344,1821100
2016-08-10,200.33999633789062,200.39999389648438,199.3300018310547,199.69000244140625,174.66441345214844,1222300
2016-08-11,200.30999755859375,200.88999938964844,200.0,200.6699981689453,175.52151489257812,1644700
2016-08-12,200.32000732421875,200.6999969482422,200.0399932861328,200.47000122070312,175.34661865234375,1718400
2016-08-15,200.88999938964844,201.41000366210938,200.85000610351562,201.0500030517578,175.85391235351562,1051100
2016-08-16,200.61000061035156,200.66000366210938,200.0,200.00999450683594,174.94432067871094,1731200
2016-08-17,200.0500030517578,200.52999877929688,199.13999938964844,200.33999633789062,175.23287963867188,3157700
2016-08-18,200.3699951171875,200.86000061035156,200.25,200.82000732421875,175.6527557373047,5211200
2016-08-19,200.33999633789062,200.72000122070312,199.80999755859375,200.5399932861328,175.40785217285156,1190800
2016-08-22,200.3000030517578,200.75,199.8800048828125,200.52000427246094,175.39036560058594,880300
2016-08-23,201.17999267578125,201.50999450683594,200.86000061035156,200.88999938964844,175.7139892578125,1214400
2016-08-24,200.77999877929688,200.8699951171875,199.4600067138672,199.9199981689453,174.8656005859375,1161300
2016-08-25,199.47999572753906,200.2100067138672,199.3300018310547,199.75999450683594,174.72555541992188,1262600
2016-08-26,199.9600067138672,201.0500030517578,198.44000244140625,199.3800048828125,174.39320373535156,2890600
2016-08-29,199.52999877929688,200.64999389648438,199.49000549316406,200.38999938964844,175.27662658691406,1140700
2016-08-30,200.27999877929688,200.57000732421875,199.4499969482422,200.00999450683594,174.94432067871094,1407400
2016-08-31,199.6999969482422,199.82000732421875,198.64999389648438,199.52000427246094,174.51568603515625,2343900
2016-09-01,199.5,199.7899932861328,198.24000549316406,199.47999572753906,174.48069763183594,2196100
2016-09-02,200.41000366210938,200.8300018310547,199.77999877929688,200.3699951171875,175.25914001464844,1555800
2016-09-06,200.69000244140625,201.0399932861328,199.9199981689453,201.0,175.81024169921875,1589600
2016-09-07,200.82000732421875,201.14999389648438,200.32000732421875,200.99000549316406,175.8014373779297,1455400
2016-09-08,200.6199951171875,200.9199981689453,200.19000244140625,200.52000427246094,175.39036560058594,2180400
2016-09-09,199.0800018310547,199.17999267578125,195.6699981689453,195.67999267578125,171.15689086914062,3435600
2016-09-12,194.8800048828125,198.9499969482422,194.8000030517578,198.47999572753906,173.6060028076172,2799900
2016-09-13,196.25,196.50999450683594,194.1199951171875,194.77999877929688,171.1310577392578,3365300
2016-09-14,194.8300018310547,196.1199951171875,194.1199951171875,194.66000366210938,171.02566528320312,2967100
2016-09-15,194.50999450683594,197.07000732421875,194.3699951171875,196.66000366210938,172.78277587890625,1874400
2016-09-16,196.02000427246094,196.19000244140625,195.1699981689453,195.88999938964844,172.10626220703125,1774100
2016-09-19,196.6300048828125,197.27999877929688,195.63999938964844,195.9499969482422,172.1589813232422,2061400
2016-09-20,196.86000061035156,197.02999877929688,195.92999267578125,195.97000122070312,172.1765594482422,1294100
2016-09-21,196.69000244140625,198.33999633789062,195.97999572753906,198.1699981689453,174.1094207763672,2238800
2016-09-22,199.25999450683594,199.7100067138672,198.97999572753906,199.36000061035156,175.1549530029297,2215200
2016-09-23,198.97999572753906,199.11000061035156,198.22000122070312,198.2899932861328,174.21485900878906,1413400
2016-09-26,197.47000122070312,197.60000610351562,196.5,196.7100067138672,172.82669067382812,2451600
2016-09-27,196.52999877929688,198.00999450683594,196.16000366210938,197.91000366210938,173.8810272216797,1468000
2016-09-28,198.17999267578125,199.07000732421875,197.1300048828125,198.97999572753906,174.8210906982422,1419900
2016-09-29,198.7100067138672,199.11000061035156,196.5399932861328,197.11000061035156,173.17811584472656,2074600
2016-09-30,198.00999450683594,199.33999633789062,197.75,198.69000244140625,174.56629943847656,3147400
2016-10-03,198.17999267578125,198.35000610351562,197.4499969482422,198.05999755859375,174.01280212402344,2136000
2016-10-04,198.25,198.47000122070312,196.47999572753906,197.13999938964844,173.2045135498047,2846600
2016-10-05,197.77000427246094,198.44000244140625,197.72000122070312,197.9600067138672,173.92494201660156,1126700
2016-10-06,197.74000549316406,198.33999633789062,197.16000366210938,198.19000244140625,174.1270294189453,1117400
2016-10-07,198.4199981689453,198.60000610351562,196.64999389648438,197.4600067138672,173.48562622070312,1795100
2016-10-10,197.4600067138672,198.9499969482422,197.4600067138672,198.3699951171875,174.28517150878906,1297400
2016-10-11,198.0,198.07000732421875,195.19000244140625,195.9600067138672,172.16775512695312,2643500
2016-10-12,196.1199951171875,196.74000549316406,195.58999633789062,196.2100067138672,172.38739013671875,1458700
2016-10-13,194.8300018310547,196.11000061035156,193.9199981689453,195.5800018310547,171.83389282226562,2407100
2016-10-14,196.64999389648438,197.1199951171875,195.61000061035156,195.6300048828125,171.8778533935547,1218800
2016-10-17,195.63999938964844,195.92999267578125,194.80999755859375,195.0500030517578,171.36827087402344,1323200
2016-10-18,196.6999969482422,196.75999450683594,195.82000732421875,196.1999969482422,172.37860107421875,1263300
2016-10-19,196.49000549316406,197.0800018310547,196.1300048828125,196.74000549316406,172.8530731201172,1041300
2016-10-20,196.3699951171875,196.97000122070312,195.6999969482422,196.4199981689453,172.5719451904297,1309600
2016-10-21,195.5399932861328,196.57000732421875,195.3800048828125,196.47000122070312,172.6158447265625,1376300
2016-10-24,197.3699951171875,197.64999389648438,196.9499969482422,197.27000427246094,173.3187255859375,817000
2016-10-25,197.1300048828125,197.38999938964844,196.47999572753906,196.7100067138672,172.82669067382812,1465300
2016-10-26,195.75999450683594,196.86000061035156,195.52999877929688,196.27000427246094,172.44015502929688,1202300
2016-10-27,197.0399932861328,197.07000732421875,195.64999389648438,195.75,171.98329162597656,1635500
2016-10-28,195.7100067138672,196.39999389648438,194.39999389648438,195.1300048828125,171.43853759765625,2632000
2016-10-31,195.49000549316406,195.74000549316406,194.97999572753906,195.1300048828125,171.43853759765625,1816300
2016-11-01,195.52000427246094,195.5399932861328,192.4499969482422,193.77000427246094,170.24368286132812,2456600
2016-11-02,193.4199981689453,193.80999755859375,192.10000610351562,192.49000549316406,169.11907958984375,3395900
2016-11-03,192.7899932861328,193.0,191.38999938964844,191.74000549316406,168.4601593017578,1512200
2016-11-04,191.8000030517578,192.7100067138672,191.32000732421875,191.47999572753906,168.23171997070312,2221300
2016-11-07,194.1699981689453,195.74000549316406,194.00999450683594,195.67999267578125,171.92178344726562,2699100
2016-11-08,195.30999755859375,197.17999267578125,195.02000427246094,196.5800018310547,172.71246337890625,3055900
2016-11-09,194.94000244140625,199.33999633789062,194.9199981689453,198.67999267578125,174.5575408935547,6119100
2016-11-10,199.52999877929688,200.44000244140625,197.61000061035156,199.13999938964844,174.961669921875,5126400
2016-11-11,198.4199981689453,198.9600067138672,197.6999969482422,198.77000427246094,174.63661193847656,1954200
2016-11-14,199.3000030517578,199.49000549316406,198.05999755859375,198.8000030517578,174.66294860839844,2651000
2016-11-15,199.2899932861328,200.4199981689453,199.07000732421875,200.41000366210938,176.0774688720703,2532400
2016-11-16,199.77999877929688,200.2899932861328,199.64999389648438,200.07000732421875,175.77877807617188,1195000
2016-11-17,200.2100067138672,201.1300048828125,200.1199951171875,201.02000427246094,176.61346435546875,1178200
2016-11-18,201.16000366210938,201.32000732421875,200.44000244140625,200.66000366210938,176.29718017578125,1668300
2016-11-21,201.25,202.17999267578125,201.11000061035156,202.13999938964844,177.59742736816406,2641300
2016-11-22,202.5800018310547,202.72999572753906,201.77000427246094,202.50999450683594,177.92250061035156,2773400
2016-11-23,202.13999938964844,202.7100067138672,201.77000427246094,202.69000244140625,178.0806427001953,1466300
2016-11-25,203.0800018310547,203.5,202.9600067138672,203.5,178.7922821044922,1843100
2016-11-28,203.07000732421875,203.3699951171875,202.35000610351562,202.5399932861328,177.9488525390625,2193000
2016-11-29,202.50999450683594,203.35000610351562,202.1699981689453,202.86000061035156,178.23001098632812,1689600
2016-11-30,203.52999877929688,203.69000244140625,202.30999755859375,202.39999389648438,177.82583618164062,2360100
2016-12-01,202.67999267578125,202.7100067138672,201.24000549316406,201.61000061035156,177.1317596435547,3284100
2016-12-02,201.6999969482422,202.22999572753906,201.35000610351562,201.75,177.25477600097656,2118900
2016-12-05,202.63999938964844,203.3000030517578,202.4199981689453,202.91000366210938,178.27395629882812,2070500
2016-12-06,203.1699981689453,203.6300048828125,202.63999938964844,203.6199951171875,178.8977508544922,2413300
2016-12-07,203.4499969482422,206.32000732421875,203.3000030517578,206.1999969482422,181.16448974609375,2253900
2016-12-08,206.25,207.27000427246094,205.9499969482422,206.74000549316406,181.638916015625,2983000
2016-12-09,207.02000427246094,208.02999877929688,206.97999572753906,208.0,182.74594116210938,1972000
2016-12-12,207.9199981689453,208.4199981689453,207.33999633789062,207.77000427246094,182.54388427734375,2419600
2016-12-13,208.52999877929688,209.6999969482422,208.47000122070312,209.19000244140625,183.79147338867188,2670200
2016-12-14,208.83999633789062,209.58999633789062,206.97999572753906,207.4600067138672,182.27154541015625,4232900
2016-12-15,207.72000122070312,209.22999572753906,207.5800018310547,208.22999572753906,182.9480438232422,2812500
2016-12-16,208.82000732421875,208.83999633789062,207.5500030517578,207.8699951171875,182.63172912597656,3074000
2016-12-19,208.10000610351562,208.8000030517578,207.92999267578125,208.33999633789062,183.04464721679688,2042000
2016-12-20,208.9199981689453,209.30999755859375,208.67999267578125,209.13999938964844,183.7475128173828,3195300
2016-12-21,209.05999755859375,209.1999969482422,208.57000732421875,208.57000732421875,183.24673461914062,1546600
2016-12-22,207.16000366210938,207.24000549316406,206.5,207.00999450683594,183.0133056640625,1863700
2016-12-23,206.97999572753906,207.22000122070312,206.77000427246094,207.19000244140625,183.1725311279297,1278900
2016-12-27,207.47999572753906,208.14999389648438,207.47999572753906,207.6999969482422,183.6233673095703,1818500
2016-12-28,208.0,208.07000732421875,205.91000366210938,206.05999755859375,182.17347717285156,2228000
2016-12-29,206.10000610351562,206.47000122070312,205.50999450683594,206.02000427246094,182.13812255859375,1772700
2016-12-30,206.3699951171875,206.42999267578125,204.50999450683594,205.30999755859375,181.5104217529297,4251000
2017-01-03,206.67999267578125,207.3300018310547,205.55999755859375,206.74000549316406,182.774658203125,4750200
